SUB_ID,Age,Gender,Policy_Status,Region
1107,41,Female,Active,North
1108,42,Male,Active,North
1109,50,Female,Active,East
1110,66,Female,Active,East
1111,26,Male,Active,South
1112,48,Male,Inactive,West
1113,68,Female,Active,West
1114,24,Male,Active,South
1115,53,Female,Active,North
1116,55,Female,Active,East
1117,56,Female,Active,West
1118,80,Female,Inactive,West
1119,55,Female,Inactive,East
1120,45,Female,Active,North
1121,49,Female,Active,East
1122,56,Male,Active,East
1123,42,Other,Active,West
1124,33,Male,Inactive,South
1125,44,Male,Active,North
1126,51,Female,Active,South
1127,78,Female,Active,West
1128,46,Male,Active,North
1129,47,Male,Inactive,West
1130,36,Female,Inactive,North
1131,74,Male,Active,South
1132,60,Female,Active,West
1133,66,Female,Inactive,East
1134,62,Female,Active,South
1135,45,Male,Inactive,South
1136,58,Female,Inactive,West
1137,41,Female,Active,North
1138,62,Male,Active,West
1139,72,Male,Active,West
1140,91,Male,Active,South
1141,43,Female,Inactive,South
1142,72,Male,Active,West
1143,67,Male,Active,North
1144,39,Male,Active,South
1145,58,Male,Inactive,East
1146,74,Male,Active,West
1147,46,Female,Active,West
1148,61,Other,Active,West
1149,53,Other,Active,North
1150,60,Female,Active,West
1151,45,Female,Active,South
1152,56,Female,Active,South
1153,62,Female,Inactive,East
1154,47,Female,Active,East
1155,43,Male,Active,North
1156,54,Female,Active,North
1157,48,Female,Inactive,North
1158,56,Male,Active,West
1159,44,Male,Active,North
1160,68,Female,Active,West
1161,59,Male,Active,West
1162,35,Male,Inactive,North
1163,75,Female,Active,West
1164,43,Male,Active,North
1165,50,Female,Active,East
1166,71,Male,Active,North
1167,44,Male,Inactive,West
1168,84,Male,Active,West
1169,22,Other,Active,South
1170,18,Male,Active,North
1171,58,Male,Inactive,North
1172,35,Female,Active,East
1173,56,Female,Active,South
1174,43,Male,Active,West
1175,51,Female,Active,South
1176,59,Female,Active,West
1177,56,Male,Inactive,South
1178,51,Male,Active,North
1179,48,Male,Active,South
1180,52,Female,Active,North
1181,45,Female,Inactive,North
1182,72,Female,Inactive,North
1183,40,Male,Active,South
1184,59,Male,Active,West
1185,60,Female,Active,East
1186,30,Male,Inactive,East
1187,59,Male,Active,East
1188,71,Female,Inactive,North
1189,52,Female,Inactive,West
1190,64,Female,Inactive,West
1191,54,Female,Active,West
1192,57,Female,Active,North
1193,67,Female,Active,South
1194,53,Female,Active,West
1195,63,Male,Inactive,East
1196,33,Male,Active,East
1197,56,Female,Active,South
1198,30,Male,Active,South
1199,49,Male,Active,East
1200,45,Female,Inactive,South
1201,61,Female,Active,West
1202,49,Female,Active,West
1203,81,Female,Inactive,South
1204,49,Female,Active,North
1205,40,Male,Active,West
1206,26,Female,Active,West
1207,55,Male,Inactive,North
1208,50,Female,Active,East
1209,66,Female,Active,East
1210,67,Male,Active,East
1211,66,Male,Active,North
1212,42,Female,Active,East
1213,38,Male,Active,North
1214,49,Male,Active,South
1215,42,Male,Active,West
1216,57,Female,Active,South
1217,51,Female,Active,West
1218,65,Male,Active,North
1219,48,Male,Active,East
1220,29,Male,Active,South
1221,65,Female,Inactive,North
1222,91,Male,Active,East
1223,64,Male,Active,North
1224,33,Female,Active,East
1225,34,Female,Active,South
1226,77,Male,Inactive,West
1227,53,Female,Inactive,West
1228,55,Female,Inactive,North
1229,47,Female,Active,West
1230,69,Male,Active,East
1231,58,Female,Active,West
1232,38,Female,Active,North
1233,48,Male,Active,West
1234,51,Female,Inactive,East
1235,48,Male,Inactive,West
1236,65,Female,Active,West
1237,43,Female,Active,East
1238,49,Male,Active,North
1239,78,Male,Active,South
1240,79,Female,Inactive,West
1241,82,Male,Active,North
1242,61,Female,Inactive,South
1243,67,Male,Active,North
1244,44,Male,Active,South
1245,45,Female,Inactive,West
1246,34,Male,Inactive,East
1247,62,Male,Active,North
1248,65,Female,Active,South
1249,63,Female,Active,West
1250,50,Male,Active,North
1251,50,Male,Active,West
1252,68,Male,Active,South
1253,41,Male,Active,South
1254,58,Other,Active,West
1255,72,Male,Active,North
1256,63,Female,Active,North
1257,61,Female,Inactive,North
1258,62,Female,Inactive,West
1259,62,Female,Inactive,South
1260,53,Female,Inactive,West
1261,32,Male,Active,West
1262,29,Male,Active,South
1263,59,Female,Active,East
1264,52,Female,Active,East
1265,80,Male,Active,West
1266,57,Male,Active,North
1267,85,Male,Active,East
1268,43,Female,Active,North
1269,75,Male,Inactive,East
1270,62,Male,Active,South
1271,74,Female,Active,West
1272,43,Male,Inactive,West
1273,44,Male,Inactive,South
1274,48,Female,Inactive,East
1275,76,Male,Active,East
1276,62,Female,Active,North
1277,73,Female,Active,South
1278,40,Male,Inactive,South
1279,79,Female,Active,East
1280,73,Male,Active,North
1281,47,Male,Active,South
1282,45,Female,Active,North
1283,54,Female,Active,North
1284,63,Male,Inactive,South
1285,53,Male,Active,West
1286,64,Female,Active,South
1287,39,Male,Active,West
1288,74,Female,Active,East
1289,72,Male,Active,East
1290,68,Male,Active,South
1291,41,Male,Active,East
1292,69,Other,Inactive,East
1293,40,Female,Active,North
1294,75,Female,Active,East
1295,38,Male,Active,East
1296,52,Female,Active,East
1297,67,Male,Inactive,South
1298,40,Female,Active,South
1299,28,Male,Active,North
1300,48,Male,Active,North
1301,48,Female,Inactive,North
1302,49,Male,Active,West
1303,57,Male,Active,South
1304,54,Female,Active,East
1305,56,Male,Active,West
1306,43,Female,Active,South
1307,49,Female,Inactive,South
1308,61,Male,Active,West
1309,42,Male,Active,North
1310,39,Other,Active,North
1311,54,Other,Inactive,West
1312,86,Female,Inactive,West
1313,85,Female,Active,South
1314,22,Male,Inactive,West
1315,48,Male,Active,West
1316,53,Male,Active,West
1317,53,Female,Inactive,South
1318,54,Male,Active,West
1319,46,Female,Active,North
1320,52,Female,Active,West
1321,38,Male,Active,West
1322,32,Female,Active,West
1323,39,Male,Inactive,East
1324,54,Male,Inactive,North
1325,64,Male,Inactive,East
1326,88,Male,Active,West
1327,45,Male,Active,North
1328,68,Female,Inactive,West
1329,54,Female,Active,South
1330,49,Male,Active,North
1331,64,Female,Active,East
1332,53,Female,Inactive,North
1333,44,Female,Active,South
1334,45,Female,Active,North
1335,41,Female,Active,West
1336,40,Male,Active,North
1337,61,Female,Active,East
1338,58,Male,Active,East
1339,39,Female,Active,West
1340,34,Male,Active,South
1341,68,Female,Active,North
1342,52,Male,Active,North
1343,53,Female,Active,South
1344,52,Female,Active,East
1345,53,Female,Active,East
1346,42,Female,Active,North
1347,71,Male,Active,South
1348,70,Female,Active,North
1349,57,Male,Active,North
1350,18,Male,Active,West
1351,55,Male,Active,North
1352,55,Female,Active,South
1353,63,Female,Active,South
1354,62,Other,Active,North
1355,72,Female,Active,West
1356,52,Male,Active,North
1357,22,Male,Inactive,West
1358,80,Female,Active,West
1359,82,Female,Active,North
1360,63,Female,Active,West
1361,33,Male,Inactive,South
1362,67,Female,Active,West
1363,54,Male,Active,East
1364,38,Male,Active,North
1365,65,Female,Active,West
1366,92,Female,Active,West
1367,57,Female,Active,East
1368,55,Male,Inactive,North
1369,40,Male,Active,South
1370,49,Male,Active,North
1371,81,Female,Active,East
1372,51,Male,Inactive,South
1373,47,Female,Active,East
1374,48,Female,Active,East
1375,60,Female,Active,East
1376,40,Female,Active,East
1377,62,Male,Active,West
1378,44,Female,Active,West
1379,64,Male,Active,South
1380,79,Male,Inactive,West
1381,48,Female,Active,South
1382,60,Male,Active,South
1383,67,Male,Active,West
1384,65,Male,Active,North
1385,62,Male,Active,West
1386,73,Female,Active,North
1387,21,Male,Active,East
1388,53,Male,Inactive,South
1389,42,Female,Active,South
1390,61,Female,Active,North
1391,74,Male,Active,West
1392,59,Female,Active,West
1393,47,Female,Inactive,East
1394,64,Female,Active,East
1395,88,Female,Active,North
1396,52,Female,Inactive,West
1397,53,Female,Active,South
1398,62,Female,Active,South
1399,54,Male,Inactive,North
1400,69,Male,Active,North
1401,39,Male,Active,South
1402,48,Female,Inactive,West
1403,21,Male,Active,West
1404,56,Male,Inactive,South
1405,58,Female,Active,South
1406,45,Female,Active,North
1407,43,Male,Active,East
1408,59,Female,Active,South
1409,93,Male,Active,North
1410,37,Other,Active,East
1411,62,Male,Inactive,North
1412,52,Female,Active,North
1413,20,Female,Inactive,South
1414,68,Female,Active,South
1415,57,Male,Active,North
1416,45,Female,Inactive,East
1417,54,Male,Inactive,North
1418,46,Male,Active,West
1419,74,Male,Active,North
1420,43,Female,Inactive,North
1421,32,Female,Active,North
1422,54,Female,Active,East
1423,45,Female,Inactive,East
1424,80,Female,Active,West
1425,52,Female,Active,North
1426,74,Male,Active,West
1427,53,Male,Active,West
1428,35,Female,Inactive,West
1429,88,Female,Inactive,West
1430,46,Male,Inactive,West
1431,48,Female,Inactive,North
1432,73,Male,Active,West
1433,73,Female,Active,East
1434,63,Male,Active,East
1435,62,Female,Active,North
1436,83,Male,Inactive,West
1437,79,Male,Inactive,East
1438,69,Male,Active,North
1439,58,Male,Inactive,East
1440,25,Male,Active,West
1441,61,Male,Inactive,North
1442,49,Male,Active,West
1443,81,Male,Active,North
1444,54,Female,Inactive,East
1445,53,Male,Active,East
1446,51,Female,Active,South
1447,64,Male,Inactive,East
1448,51,Female,Inactive,North
1449,65,Female,Active,East
1450,75,Female,Inactive,West
1451,58,Female,Inactive,West
1452,67,Male,Active,South
1453,66,Female,Active,North
1454,66,Female,Active,East
1455,35,Female,Active,North
1456,45,Male,Active,North
1457,62,Male,Active,South
1458,63,Female,Inactive,West
1459,58,Female,Active,East
1460,22,Male,Active,South
1461,42,Male,Inactive,South
1462,28,Male,Active,North
1463,79,Female,Active,West
1464,34,Female,Inactive,North
1465,57,Female,Inactive,East
1466,67,Female,Active,East
1467,43,Male,Inactive,North
1468,37,Female,Inactive,East
1469,53,Female,Active,North
1470,24,Male,Inactive,South
1471,54,Female,Active,South
1472,46,Male,Inactive,West
1473,61,Male,Active,East
1474,27,Male,Active,East
1475,64,Male,Active,South
1476,69,Male,Inactive,West
1477,43,Female,Active,East
1478,60,Female,Inactive,East
1479,54,Male,Active,South
1480,77,Other,Active,South
1481,66,Female,Inactive,West
1482,54,Female,Active,East
1483,31,Male,Inactive,North
1484,36,Male,Active,West
1485,48,Male,Inactive,West
1486,43,Female,Active,South
1487,46,Female,Inactive,South
1488,71,Male,Active,South
1489,58,Male,Inactive,North
1490,69,Male,Inactive,South
1491,55,Female,Active,West
1492,53,Male,Inactive,West
1493,45,Female,Active,North
1494,38,Female,Active,West
1495,57,Male,Active,West
1496,75,Female,Inactive,South
1497,54,Female,Active,North
1498,66,Female,Active,South
1499,41,Male,Active,West
1500,50,Male,Active,South
1501,55,Male,Active,South
1502,58,Female,Inactive,West
1503,54,Male,Active,North
1504,55,Male,Active,South
1505,52,Female,Inactive,West
1506,62,Female,Active,North
1507,61,Female,Active,North
1508,50,Female,Active,West
1509,43,Male,Active,West
1510,44,Female,Active,East
1511,79,Female,Active,West
1512,60,Female,Active,North
1513,68,Female,Active,South
1514,67,Female,Active,East
1515,56,Female,Active,South
1516,60,Female,Active,North
1517,61,Male,Inactive,North
1518,34,Male,Active,South
1519,61,Male,Active,South
1520,46,Male,Active,North
1521,45,Male,Active,East
1522,59,Female,Inactive,North
1523,94,Male,Active,South
1524,31,Female,Active,West
1525,26,Female,Active,North
1526,56,Other,Inactive,West
1527,27,Female,Inactive,East
1528,53,Male,Active,East
1529,26,Female,Inactive,West
1530,61,Female,Active,North
1531,54,Female,Active,East
1532,42,Female,Active,South
1533,72,Female,Active,West
1534,58,Male,Inactive,West
1535,64,Male,Active,West
1536,39,Female,Inactive,South
1537,60,Male,Active,West
1538,39,Male,Active,West
1539,88,Male,Active,South
1540,68,Female,Inactive,West
1541,58,Male,Active,North
1542,70,Female,Active,South
1543,57,Male,Active,West
1544,53,Male,Active,East
1545,57,Male,Active,East
1546,30,Female,Active,South
1547,49,Male,Active,East
1548,58,Female,Active,South
1549,45,Male,Inactive,North
1550,84,Female,Inactive,West
1551,50,Male,Active,West
1552,59,Male,Active,East
1553,83,Male,Inactive,North
1554,66,Female,Active,South
1555,85,Male,Active,West
1556,57,Male,Active,East
1557,34,Female,Active,West
1558,20,Female,Active,South
1559,38,Female,Inactive,West
1560,58,Male,Active,North
1561,68,Male,Active,West
1562,69,Female,Active,West
1563,36,Other,Inactive,South
1564,45,Female,Active,East
1565,61,Female,Inactive,South
1566,24,Male,Active,North
1567,42,Male,Active,South
1568,58,Female,Active,East
1569,57,Male,Active,East
1570,68,Female,Active,East
1571,56,Male,Active,North
1572,50,Male,Active,West
1573,42,Male,Inactive,South
1574,59,Female,Inactive,North
1575,51,Male,Inactive,North
1576,66,Male,Active,West
1577,36,Male,Active,West
1578,80,Female,Active,South
1579,45,Female,Active,South
1580,49,Male,Active,East
1581,65,Male,Inactive,South
1582,64,Male,Active,North
1583,62,Female,Active,South
1584,46,Male,Active,North
1585,25,Male,Active,West
1586,52,Female,Active,South
1587,65,Male,Active,North
1588,61,Female,Active,North
1589,68,Male,Active,East
1590,50,Other,Active,East
1591,44,Male,Active,West
1592,38,Female,Active,West
1593,63,Male,Active,South
1594,58,Female,Inactive,North
1595,54,Female,Active,South
1596,54,Male,Active,North
1597,51,Female,Active,West
1598,49,Male,Active,South
1599,64,Female,Active,North
1600,44,Male,Active,East
1601,76,Female,Active,North
1602,76,Female,Active,North
1603,79,Female,Active,North
1604,72,Male,Active,South
1605,47,Female,Active,West
1606,68,Female,Active,East
1607,54,Female,Active,East
1608,57,Other,Active,South
1609,62,Female,Active,North
1610,52,Male,Active,East
1611,55,Female,Active,West
1612,65,Female,Active,East
1613,68,Male,Active,North
1614,66,Female,Active,West
1615,91,Male,Active,West
1616,85,Male,Inactive,East
1617,56,Female,Inactive,North
1618,57,Female,Active,West
1619,61,Female,Active,South
1620,64,Male,Inactive,East
1621,78,Male,Inactive,North
1622,45,Male,Inactive,North
1623,47,Female,Inactive,North
1624,54,Male,Active,West
1625,95,Male,Active,West
1626,74,Female,Active,North
1627,33,Female,Inactive,West
1628,57,Male,Active,North
1629,29,Female,Inactive,East
1630,61,Female,Inactive,East
1631,52,Male,Active,North
1632,74,Male,Active,West
1633,74,Male,Inactive,West
1634,79,Male,Active,North
1635,60,Male,Inactive,North
1636,65,Male,Active,West
1637,72,Male,Active,East
1638,65,Female,Active,West
1639,44,Female,Active,West
1640,43,Male,Active,West
1641,63,Female,Active,West
1642,33,Male,Inactive,North
1643,79,Female,Active,North
1644,43,Female,Active,North
1645,73,Female,Inactive,South
1646,53,Female,Active,North
1647,34,Male,Inactive,South
1648,59,Female,Active,West
1649,51,Male,Active,North
1650,37,Female,Active,West
1651,70,Male,Active,East
1652,57,Female,Active,West
1653,54,Male,Active,South
1654,79,Female,Active,North
1655,34,Male,Active,North
1656,77,Female,Active,East
1657,65,Female,Active,South
1658,61,Other,Active,South
1659,19,Male,Active,South
1660,62,Male,Active,East
1661,51,Male,Active,West
1662,78,Female,Inactive,North
1663,54,Female,Active,South
1664,35,Male,Inactive,West
1665,47,Female,Inactive,East
1666,49,Male,Active,North
1667,60,Female,Active,North
1668,51,Female,Active,North
1669,71,Female,Active,West
1670,66,Female,Active,West
1671,47,Other,Inactive,West
1672,82,Male,Active,North
1673,59,Male,Inactive,North
1674,41,Male,Active,West
1675,47,Male,Inactive,West
1676,75,Male,Active,South
1677,73,Female,Active,South
1678,68,Male,Active,North
1679,42,Female,Active,East
1680,45,Female,Active,South
1681,48,Female,Inactive,West
1682,77,Male,Active,South
1683,55,Male,Active,East
1684,65,Male,Active,North
1685,33,Male,Active,North
1686,22,Female,Active,South
1687,54,Female,Active,West
1688,62,Female,Inactive,South
1689,57,Female,Active,North
1690,61,Male,Active,North
1691,52,Male,Active,West
1692,58,Female,Inactive,North
1693,61,Male,Active,South
1694,50,Female,Active,West
1695,37,Male,Active,South
1696,51,Male,Active,West
1697,73,Female,Inactive,East
1698,22,Male,Active,North
1699,46,Male,Active,North
1700,55,Male,Active,South
1701,35,Male,Active,South
1702,77,Male,Active,East
1703,52,Male,Active,West
1704,59,Female,Active,South
1705,44,Female,Inactive,West
1706,46,Male,Inactive,South
